id_vaga,job_role,inf_titulo_vaga,inf_cliente,inf_vaga_sap,perfil_nivel_academico,perfil_nivel profissional,perfil_nivel_ingles,perfil_nivel_espanhol,perfil_competencia_tecnicas_e_comportamentais,perfil_principais_atividades,Resumo_ia,resumo
5149,Consultor SAP,SAP HCM - 11903773,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Descrição/Comentário: SAP HCM Benefits Management - Ensino superior em Ciência Contábeis, Finanças, Gestão de negócios ou Administração de empresas. Pós Gradução na área será considerado um diferencial.
 -Conhecimentos dos processos operacionais de Folha de Pagamento e Ponto de funcionários.
 -Conhecimento de legislação trabalhista e previdenciária, além de conhecimento básico de legislação civil.
 -Capacidade de negociação com agentes internos e externos, incluindo sindicatos e entendimento de instrumentos de acordo coletivo.
 -Processos de Adm Pessoal e Benefícios: Proficiente
 -Processos de Remuneração e Folha de Pagamentos: Proficiente
 -Processo de Treinamento: Proficiente
 -Legislação trabalhista e previdenciária: Proficiente
 -Políticas de Benefícios: Proficiente
 -Avaliação de Desempenho e movimentações: Proficiente
 -Relações Trabalhistas: Proficiente.
 Outros detalhes do trabalho: 1 - Effective Verbal Communications (P4 - Expert) | 2 - Microsoft Excel (P4 - Expert). -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário das 8h ás 17h
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Descrição/Comentário: SAP HCM Benefits Management - Ensino superior em Ciência Contábeis, Finanças, Gestão de negócios ou Administração de empresas. Pós Gradução na área será considerado um diferencial.
 -Conhecimentos dos processos operacionais de Folha de Pagamento e Ponto de funcionários.
 -Conhecimento de legislação trabalhista e previdenciária, além de conhecimento básico de legislação civil.
 -Capacidade de negociação com agentes internos e externos, incluindo sindicatos e entendimento de instrumentos de acordo coletivo.
 -Processos de Adm Pessoal e Benefícios: Proficiente
 -Processos de Remuneração e Folha de Pagamentos: Proficiente
 -Processo de Treinamento: Proficiente
 -Legislação trabalhista e previdenciária: Proficiente
 -Políticas de Benefícios: Proficiente
 -Avaliação de Desempenho e movimentações: Proficiente
 -Relações Trabalhistas: Proficiente.
 Outros detalhes do trabalho: 1 - Effective Verbal Communications (P4 - Expert) | 2 - Microsoft Excel (P4 - Expert). -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário das 8h ás 17h
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
5141,Consultor SAP,SAP WM - 11896369,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Fluente,"Descrição/Comentário: SAP Warehouse Management - SAP WM - com espanhol (Projeto SCJ)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Descrição/Comentário: SAP Warehouse Management - SAP WM - com espanhol (Projeto SCJ)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
5127,Consultor SAP,SAP PP/QM - 20215026044,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,". Suporte AMS. Realizar atendimento a inidentes, melhorias e problemas.",Seronidade: PL-SR,,
5112,Consultor SAP,Consultor SAP SD - PL - RE-334252,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Mandatórios
 
 Academia SD / Certificação SAP SD - ECC;
 Experiência comprovada em pelo menos 2,5 anos em SAP SD (indústria);
 Experiência em elaboração de documentação functional (EF / Test Evidences / UAT); Revisao de configuração, layout de carga de dados, testes unitarios, etc... nao fará especificação funcional.
 Perfil pró-ativo;","Consultor SAP SD – PL
 
 • Mandatórios
 
 Academia SD / Certificação SAP SD - ECC;
 Experiência comprovada em pelo menos 2,5 anos em SAP SD (indústria);
 Experiência em elaboração de documentação functional (EF / Test Evidences / UAT); Revisao de configuração, layout de carga de dados, testes unitarios, etc... nao fará especificação funcional.
 Perfil pró-ativo;",,
5111,Consultor SAP,Consultor SAP CO – SR - RE-336785,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Desejável
 
 Conhecimento de indústria petroleira","Consultor SAP CO – SR
 
 • Descrição - Atividades
 
 Atuar como consultor SAP CO em Projeto de Rollout Internacional
 
 • Mandatórios
 
 Atuado em Projetos de Implementação
 Experiência em pelo menos um Rollout Internacional
 Mínimo de 7 anos de atuação no módulo
 Experiência com Localização Brasil
 Conhecimentos sólidos em CO",,
5110,Consultor SAP,Consultor SAP MM - SR - RE-336789,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Desejável
 
 Conhecimento de indústria petroleira","Consultor SAP MM - SR
 
 • Descrição - Atividades
 
 Atuar como consultor SAP MM em Projeto de Rollout Internacional
 
 • Mandatórios
 
 Atuado em Projetos de Implementação
 Experiência em pelo menos um Rollout Internacional
 Mínimo de 7 anos de atuação no módulo
 Experiência com Localização Brasil e Repetro
 Conhecimentos sólidos em MM",,
5109,Consultor SAP,Consultor SAP FI - SR - RE-336788,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Desejável
 
 Conhecimento de indústria petroleira","Consultor SAP FI - SR
 
 • Descrição - Atividades
 
 Atuar como consultor SAP FI em Projeto de Rollout Internacional
 
 • Mandatórios
 
 Atuado em Projetos de Implementação
 Experiência em pelo menos um Rollout Internacional
 Mínimo de 7 anos de atuação no módulo
 Experiência com Localização Brasil
 Conhecimentos sólidos em FI",,
5108,Consultor SAP,Consultor SAP SD - SR -RE-336787,"Morris, Moran and Dodson",Não,Ensino Superior Cursando,Sênior,Fluente,Nenhum,"• Desejável
 
 Conhecimento de indústria petroleira","Consultor SAP SD - SR
 
 • Descrição - Atividades
 
 Atuar como consultor SAP CO em Projeto de Rollout Internacional
 
 • Mandatórios
 
 Atuado em Projetos de Implementação
 Experiência em pelo menos um Rollout Internacional
 Mínimo de 7 anos de atuação no módulo
 Experiência com Localização Brasil
 Conhecimentos sólidos em CO",,
5105,Consultor SAP,SAP CRM - 11885576,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Consultor SAP CRM.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CRM
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner). -Possibilidade de absorção -Trabalho remoto
 Primary Skill Build Management","Consultor SAP CRM.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CRM
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner). -Possibilidade de absorção -Trabalho remoto
 Primary Skill Build Management",,
5104,Consultor SAP,SAP WM-DM - 11885577,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Consultor SAP WM-DM.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CCS DWM
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner). -Possibilidade de absorção -Trabalho remoto
 Primary Skill Build Management","Consultor SAP WM-DM.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CCS DWM
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner). -Possibilidade de absorção -Trabalho remoto
 Primary Skill Build Management",,
5103,Consultor SAP,SAP CCS FICA - 11885563,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Configuration & Release Management - Responsável pelo desenho, construção, configuração e testes relacionados a AMS e ADs para o módulo de CCS-FICA nos projetos de Utilties.
 Gestão de pessoas e projetos.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CCS FICA
 Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced). -Possibilidade de absorção -Trabalho remoto
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Configuration & Release Management - Responsável pelo desenho, construção, configuração e testes relacionados a AMS e ADs para o módulo de CCS-FICA nos projetos de Utilties.
 Gestão de pessoas e projetos.
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP CCS FICA
 Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced). -Possibilidade de absorção -Trabalho remoto
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
5100,Consultor SAP,SAP CCS-FICA - 11885885,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Configuration & Release Management - Responsável pelo desenho, construção, configuração e testes relacionados a AMS e ADs para o módulo de CCS-FICA nos projetos de Utilties.O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: ABAP
 Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced). -Possibilidade de absorção -Trabalho remoto
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Configuration & Release Management - Responsável pelo desenho, construção, configuração e testes relacionados a AMS e ADs para o módulo de CCS-FICA nos projetos de Utilties.O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: ABAP
 Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced). -Possibilidade de absorção -Trabalho remoto
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
5094,Consultor SAP,Líder de Testes SAP - SR - RE-336562,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Fluente,"• Mandatórios
 
 Ter gerenciado como líder de testes, projetos de rollout e/ou implementação do SAP ECC.
 Geralmente são consultores funcionais com perfil de liderança e que já executou essa função.","Líder de Testes – SR
 
 • Descrição - Atividades
 
 Definir, gerenciar e executar o plano detalhado de testes funcionais cross os consultores funcionais
 Definir, gerenciar e executar a ferramenta acordada com o cliente para controlar a execução dos testes
 Apoiar consultores e usuários chave na preparação dos roteiros de testes funcionais integrados.
 Reportar defeitos, e planos de ações para corrigi-los durante a fase de testes",,
5087,Consultor SAP,SAP CCS-Billing - 1885892,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Atividadeatendimento AMS: Resolução de incidentes, problemas e melhorias no módulo SAP CCS-Billing
 Primary Skill Business Process Design","Atyividade atendimento AMS: Resolução de incidentes, problemas e melhorias no módulo SAP CCS-Billing
 Primary Skill Business Process Design",,
5086,Consultor SAP,SAP CCS-FICA (IS-U)- 11891114,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Analista responsável por atendimento AMS: Resolução de incidentes, problemas e melhorias no módulo SAP CCS-FICA (IS-U)Perfil profissional Utilties:
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP-CCS-FICA (Arrecadação e Cobrança)
 Outros detalhes do trabalho: -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário das 8h ás 17h -Possibilidade de extensão do projeto","Analista responsável por atendimento AMS: Resolução de incidentes, problemas e melhorias no módulo SAP CCS-FICA (IS-U)Perfil profissional Utilties:
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.
 Skill Técnico: SAP-CCS-FICA (Arrecadação e Cobrança)
 Outros detalhes do trabalho: -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário das 8h ás 17h -Possibilidade de extensão do projeto",,
